id;pv_load;st_load;won_load;woff_load
7045;91302.50566;13147.56081;29453.27201;8296.696342
7046;99605.82317;14343.23854;35624.31965;10035.01962
7047;92519.75212;13322.84431;42280.66326;11910.04599
7048;77182.66533;11114.30381;44012.15139;12397.78912
7049;54296.53651;7818.701258;45315.26096;12764.86224
7050;26204.10268;3773.390786;40621.07084;11442.55517
7051;2893.272479;416.6312369;39003.41758;10986.87819
7052;0;0;45599.84811;12845.02764
7053;0;0;50297.03388;14168.17856
7054;0;0;54613.77157;15384.16101
7055;0;0;59652.46192;16803.5104
7056;0;0;66599.38399;18760.38986
7057;0;0;61321.04131;17273.53276
7058;0;0;57645.37361;16238.13341
7059;0;0;55988.77684;15771.48644
7060;0;0;52771.44424;14865.19556
7061;0;0;52130.37425;14684.61246
7062;0;0;47729.75824;13445.00232
7063;0;0;43383.06401;12220.58141
7064;0;0;43520.8641;12259.39834
7065;3788.780995;545.5844633;43664.6555;12299.90296
7066;23545.91486;3390.611739;36630.85946;10318.55196
7067;48067.61326;6921.73631;26343.78296;7420.783933
7068;73939.86389;10647.3404;25663.76946;7229.230834
7069;91302.50566;13147.56081;29453.27201;8296.696342
7070;99605.82317;14343.23854;35624.31965;10035.01962
7071;92519.75212;13322.84431;42280.66326;11910.04599
7072;77182.66533;11114.30381;44012.15139;12397.78912
7073;54296.53651;7818.701258;45315.26096;12764.86224
7074;26204.10268;3773.390786;40621.07084;11442.55517
7075;2893.272479;416.6312369;39003.41758;10986.87819
7076;0;0;45599.84811;12845.02764
7077;0;0;50297.03388;14168.17856
7078;0;0;54613.77157;15384.16101
7079;0;0;59652.46192;16803.5104
7080;0;0;66599.38399;18760.38986
7081;0;0;61321.04131;17273.53276
7082;0;0;57645.37361;16238.13341
7083;0;0;55988.77684;15771.48644
7084;0;0;52771.44424;14865.19556
7085;0;0;52130.37425;14684.61246
7086;0;0;47729.75824;13445.00232
7087;0;0;43383.06401;12220.58141
7088;0;0;43520.8641;12259.39834
7089;3788.780995;545.5844633;43664.6555;12299.90296
7090;23545.91486;3390.611739;36630.85946;10318.55196
7091;48067.61326;6921.73631;26343.78296;7420.783933
7092;73939.86389;10647.3404;25663.76946;7229.230834
7093;91302.50566;13147.56081;29453.27201;8296.696342
7094;99605.82317;14343.23854;35624.31965;10035.01962
7095;92519.75212;13322.84431;42280.66326;11910.04599
7096;77182.66533;11114.30381;44012.15139;12397.78912
7097;54296.53651;7818.701258;45315.26096;12764.86224
7098;26204.10268;3773.390786;40621.07084;11442.55517
7099;2893.272479;416.6312369;39003.41758;10986.87819
7100;0;0;45599.84811;12845.02764
7101;0;0;50297.03388;14168.17856
7102;0;0;54613.77157;15384.16101
7103;0;0;59652.46192;16803.5104
7104;0;0;66599.38399;18760.38986
7105;0;0;61321.04131;17273.53276
7106;0;0;57645.37361;16238.13341
7107;0;0;55988.77684;15771.48644
7108;0;0;52771.44424;14865.19556
7109;0;0;52130.37425;14684.61246
7110;0;0;47729.75824;13445.00232
7111;0;0;43383.06401;12220.58141
7112;0;0;43520.8641;12259.39834
7113;3788.780995;545.5844633;43664.6555;12299.90296
7114;23545.91486;3390.611739;36630.85946;10318.55196
7115;48067.61326;6921.73631;26343.78296;7420.783933
7116;73939.86389;10647.3404;25663.76946;7229.230834
7117;91302.50566;13147.56081;29453.27201;8296.696342
7118;99605.82317;14343.23854;35624.31965;10035.01962
7119;92519.75212;13322.84431;42280.66326;11910.04599
7120;77182.66533;11114.30381;44012.15139;12397.78912
7121;54296.53651;7818.701258;45315.26096;12764.86224
7122;26204.10268;3773.390786;40621.07084;11442.55517
7123;2893.272479;416.6312369;39003.41758;10986.87819
7124;0;0;45599.84811;12845.02764
7125;0;0;50297.03388;14168.17856
7126;0;0;54613.77157;15384.16101
7127;0;0;59652.46192;16803.5104
7128;0;0;66599.38399;18760.38986
7129;0;0;61321.04131;17273.53276
7130;0;0;57645.37361;16238.13341
7131;0;0;55988.77684;15771.48644
7132;0;0;52771.44424;14865.19556
7133;0;0;52130.37425;14684.61246
7134;0;0;47729.75824;13445.00232
7135;0;0;43383.06401;12220.58141
7136;0;0;43520.8641;12259.39834
7137;3788.780995;545.5844633;43664.6555;12299.90296
7138;23545.91486;3390.611739;36630.85946;10318.55196
7139;48067.61326;6921.73631;26343.78296;7420.783933
7140;73939.86389;10647.3404;25663.76946;7229.230834
7141;91302.50566;13147.56081;29453.27201;8296.696342
7142;99605.82317;14343.23854;35624.31965;10035.01962
7143;92519.75212;13322.84431;42280.66326;11910.04599
7144;77182.66533;11114.30381;44012.15139;12397.78912
7145;54296.53651;7818.701258;45315.26096;12764.86224
7146;26204.10268;3773.390786;40621.07084;11442.55517
7147;2893.272479;416.6312369;39003.41758;10986.87819
7148;0;0;45599.84811;12845.02764
7149;0;0;50297.03388;14168.17856
7150;0;0;54613.77157;15384.16101
7151;0;0;59652.46192;16803.5104
7152;0;0;66599.38399;18760.38986
7153;0;0;61321.04131;17273.53276
7154;0;0;57645.37361;16238.13341
7155;0;0;55988.77684;15771.48644
7156;0;0;52771.44424;14865.19556
7157;0;0;52130.37425;14684.61246
7158;0;0;47729.75824;13445.00232
7159;0;0;43383.06401;12220.58141
7160;0;0;43520.8641;12259.39834
7161;3788.780995;545.5844633;43664.6555;12299.90296
7162;23545.91486;3390.611739;36630.85946;10318.55196
7163;48067.61326;6921.73631;26343.78296;7420.783933
7164;73939.86389;10647.3404;25663.76946;7229.230834
7165;91302.50566;13147.56081;29453.27201;8296.696342
7166;99605.82317;14343.23854;35624.31965;10035.01962
7167;92519.75212;13322.84431;42280.66326;11910.04599
7168;77182.66533;11114.30381;44012.15139;12397.78912
7169;54296.53651;7818.701258;45315.26096;12764.86224
7170;26204.10268;3773.390786;40621.07084;11442.55517
7171;2893.272479;416.6312369;39003.41758;10986.87819
7172;0;0;45599.84811;12845.02764
7173;0;0;50297.03388;14168.17856
7174;0;0;54613.77157;15384.16101
7175;0;0;59652.46192;16803.5104
7176;0;0;66599.38399;18760.38986
7177;0;0;61321.04131;17273.53276
7178;0;0;57645.37361;16238.13341
7179;0;0;55988.77684;15771.48644
7180;0;0;52771.44424;14865.19556
7181;0;0;52130.37425;14684.61246
7182;0;0;47729.75824;13445.00232
7183;0;0;43383.06401;12220.58141
7184;0;0;43520.8641;12259.39834
7185;3788.780995;545.5844633;43664.6555;12299.90296
7186;23545.91486;3390.611739;36630.85946;10318.55196
7187;48067.61326;6921.73631;26343.78296;7420.783933
7188;73939.86389;10647.3404;25663.76946;7229.230834
7189;91302.50566;13147.56081;29453.27201;8296.696342
7190;99605.82317;14343.23854;35624.31965;10035.01962
7191;92519.75212;13322.84431;42280.66326;11910.04599
7192;77182.66533;11114.30381;44012.15139;12397.78912
7193;54296.53651;7818.701258;45315.26096;12764.86224
7194;26204.10268;3773.390786;40621.07084;11442.55517
7195;2893.272479;416.6312369;39003.41758;10986.87819
7196;0;0;45599.84811;12845.02764
7197;0;0;50297.03388;14168.17856
7198;0;0;54613.77157;15384.16101
7199;0;0;59652.46192;16803.5104
7200;0;0;66599.38399;18760.38986
7201;0;0;61321.04131;17273.53276
7202;0;0;57645.37361;16238.13341
7203;0;0;55988.77684;15771.48644
7204;0;0;52771.44424;14865.19556
7205;0;0;52130.37425;14684.61246
7206;0;0;47729.75824;13445.00232
7207;0;0;43383.06401;12220.58141
7208;0;0;43520.8641;12259.39834
7209;3788.780995;545.5844633;43664.6555;12299.90296
7210;23545.91486;3390.611739;36630.85946;10318.55196
7211;48067.61326;6921.73631;26343.78296;7420.783933
7212;73939.86389;10647.3404;25663.76946;7229.230834
7213;91302.50566;13147.56081;29453.27201;8296.696342
7214;99605.82317;14343.23854;35624.31965;10035.01962
7215;92519.75212;13322.84431;42280.66326;11910.04599
7216;77182.66533;11114.30381;44012.15139;12397.78912
7217;54296.53651;7818.701258;45315.26096;12764.86224
7218;26204.10268;3773.390786;40621.07084;11442.55517
7219;2893.272479;416.6312369;39003.41758;10986.87819
7220;0;0;45599.84811;12845.02764
7221;0;0;50297.03388;14168.17856
7222;0;0;54613.77157;15384.16101
7223;0;0;59652.46192;16803.5104
7224;0;0;66599.38399;18760.38986
7225;0;0;61321.04131;17273.53276
7226;0;0;57645.37361;16238.13341
7227;0;0;55988.77684;15771.48644
7228;0;0;52771.44424;14865.19556
7229;0;0;52130.37425;14684.61246
7230;0;0;47729.75824;13445.00232
7231;0;0;43383.06401;12220.58141
7232;0;0;43520.8641;12259.39834
7233;3788.780995;545.5844633;43664.6555;12299.90296
7234;23545.91486;3390.611739;36630.85946;10318.55196
7235;48067.61326;6921.73631;26343.78296;7420.783933
7236;73939.86389;10647.3404;25663.76946;7229.230834
7237;91302.50566;13147.56081;29453.27201;8296.696342
7238;99605.82317;14343.23854;35624.31965;10035.01962
7239;92519.75212;13322.84431;42280.66326;11910.04599
7240;77182.66533;11114.30381;44012.15139;12397.78912
7241;54296.53651;7818.701258;45315.26096;12764.86224
7242;26204.10268;3773.390786;40621.07084;11442.55517
7243;2893.272479;416.6312369;39003.41758;10986.87819
7244;0;0;45599.84811;12845.02764
7245;0;0;50297.03388;14168.17856
7246;0;0;54613.77157;15384.16101
7247;0;0;59652.46192;16803.5104
7248;0;0;66599.38399;18760.38986
7249;0;0;61321.04131;17273.53276
7250;0;0;57645.37361;16238.13341
7251;0;0;55988.77684;15771.48644
7252;0;0;52771.44424;14865.19556
7253;0;0;52130.37425;14684.61246
7254;0;0;47729.75824;13445.00232
7255;0;0;43383.06401;12220.58141
7256;0;0;43520.8641;12259.39834
7257;3788.780995;545.5844633;43664.6555;12299.90296
7258;23545.91486;3390.611739;36630.85946;10318.55196
7259;48067.61326;6921.73631;26343.78296;7420.783933
7260;73939.86389;10647.3404;25663.76946;7229.230834
7261;91302.50566;13147.56081;29453.27201;8296.696342
7262;99605.82317;14343.23854;35624.31965;10035.01962
7263;92519.75212;13322.84431;42280.66326;11910.04599
7264;77182.66533;11114.30381;44012.15139;12397.78912
7265;54296.53651;7818.701258;45315.26096;12764.86224
7266;26204.10268;3773.390786;40621.07084;11442.55517
7267;2893.272479;416.6312369;39003.41758;10986.87819
7268;0;0;45599.84811;12845.02764
7269;0;0;50297.03388;14168.17856
7270;0;0;54613.77157;15384.16101
7271;0;0;59652.46192;16803.5104
7272;0;0;66599.38399;18760.38986
7273;0;0;61321.04131;17273.53276
7274;0;0;57645.37361;16238.13341
7275;0;0;55988.77684;15771.48644
7276;0;0;52771.44424;14865.19556
7277;0;0;52130.37425;14684.61246
7278;0;0;47729.75824;13445.00232
7279;0;0;43383.06401;12220.58141
7280;0;0;43520.8641;12259.39834
7281;3788.780995;545.5844633;43664.6555;12299.90296
7282;23545.91486;3390.611739;36630.85946;10318.55196
7283;48067.61326;6921.73631;26343.78296;7420.783933
7284;73939.86389;10647.3404;25663.76946;7229.230834
7285;91302.50566;13147.56081;29453.27201;8296.696342
7286;99605.82317;14343.23854;35624.31965;10035.01962
7287;92519.75212;13322.84431;42280.66326;11910.04599
7288;77182.66533;11114.30381;44012.15139;12397.78912
7289;54296.53651;7818.701258;45315.26096;12764.86224
7290;26204.10268;3773.390786;40621.07084;11442.55517
7291;2893.272479;416.6312369;39003.41758;10986.87819
7292;0;0;45599.84811;12845.02764
7293;0;0;50297.03388;14168.17856
7294;0;0;54613.77157;15384.16101
7295;0;0;59652.46192;16803.5104
7296;0;0;66599.38399;18760.38986
7297;0;0;61321.04131;17273.53276
7298;0;0;57645.37361;16238.13341
7299;0;0;55988.77684;15771.48644
7300;0;0;52771.44424;14865.19556
7301;0;0;52130.37425;14684.61246
7302;0;0;47729.75824;13445.00232
7303;0;0;43383.06401;12220.58141
7304;0;0;43520.8641;12259.39834
7305;3788.780995;545.5844633;43664.6555;12299.90296
7306;23545.91486;3390.611739;36630.85946;10318.55196
7307;48067.61326;6921.73631;26343.78296;7420.783933
7308;73939.86389;10647.3404;25663.76946;7229.230834
7309;91302.50566;13147.56081;29453.27201;8296.696342
7310;99605.82317;14343.23854;35624.31965;10035.01962
7311;92519.75212;13322.84431;42280.66326;11910.04599
7312;77182.66533;11114.30381;44012.15139;12397.78912
7313;54296.53651;7818.701258;45315.26096;12764.86224
7314;26204.10268;3773.390786;40621.07084;11442.55517
7315;2893.272479;416.6312369;39003.41758;10986.87819
7316;0;0;45599.84811;12845.02764
7317;0;0;50297.03388;14168.17856
7318;0;0;54613.77157;15384.16101
7319;0;0;59652.46192;16803.5104
7320;0;0;66599.38399;18760.38986
7321;0;0;61321.04131;17273.53276
7322;0;0;57645.37361;16238.13341
7323;0;0;55988.77684;15771.48644
7324;0;0;52771.44424;14865.19556
7325;0;0;52130.37425;14684.61246
7326;0;0;47729.75824;13445.00232
7327;0;0;43383.06401;12220.58141
7328;0;0;43520.8641;12259.39834
7329;3788.780995;545.5844633;43664.6555;12299.90296
7330;23545.91486;3390.611739;36630.85946;10318.55196
7331;48067.61326;6921.73631;26343.78296;7420.783933
7332;73939.86389;10647.3404;25663.76946;7229.230834
7333;91302.50566;13147.56081;29453.27201;8296.696342
7334;99605.82317;14343.23854;35624.31965;10035.01962
7335;92519.75212;13322.84431;42280.66326;11910.04599
7336;77182.66533;11114.30381;44012.15139;12397.78912
7337;54296.53651;7818.701258;45315.26096;12764.86224
7338;26204.10268;3773.390786;40621.07084;11442.55517
7339;2893.272479;416.6312369;39003.41758;10986.87819
7340;0;0;45599.84811;12845.02764
7341;0;0;50297.03388;14168.17856
7342;0;0;54613.77157;15384.16101
7343;0;0;59652.46192;16803.5104
7344;0;0;66599.38399;18760.38986
7345;0;0;61321.04131;17273.53276
7346;0;0;57645.37361;16238.13341
7347;0;0;55988.77684;15771.48644
7348;0;0;52771.44424;14865.19556
7349;0;0;52130.37425;14684.61246
7350;0;0;47729.75824;13445.00232
7351;0;0;43383.06401;12220.58141
7352;0;0;43520.8641;12259.39834
7353;3788.780995;545.5844633;43664.6555;12299.90296
7354;23545.91486;3390.611739;36630.85946;10318.55196
7355;48067.61326;6921.73631;26343.78296;7420.783933
7356;73939.86389;10647.3404;25663.76946;7229.230834
7357;91302.50566;13147.56081;29453.27201;8296.696342
7358;99605.82317;14343.23854;35624.31965;10035.01962
7359;92519.75212;13322.84431;42280.66326;11910.04599
7360;77182.66533;11114.30381;44012.15139;12397.78912
7361;54296.53651;7818.701258;45315.26096;12764.86224
7362;26204.10268;3773.390786;40621.07084;11442.55517
7363;2893.272479;416.6312369;39003.41758;10986.87819
7364;0;0;45599.84811;12845.02764
7365;0;0;50297.03388;14168.17856
7366;0;0;54613.77157;15384.16101
7367;0;0;59652.46192;16803.5104
7368;0;0;66599.38399;18760.38986
7369;0;0;61321.04131;17273.53276
7370;0;0;57645.37361;16238.13341
7371;0;0;55988.77684;15771.48644
7372;0;0;52771.44424;14865.19556
7373;0;0;52130.37425;14684.61246
7374;0;0;47729.75824;13445.00232
7375;0;0;43383.06401;12220.58141
7376;0;0;43520.8641;12259.39834
7377;3788.780995;545.5844633;43664.6555;12299.90296
7378;23545.91486;3390.611739;36630.85946;10318.55196
7379;48067.61326;6921.73631;26343.78296;7420.783933
7380;73939.86389;10647.3404;25663.76946;7229.230834
7381;91302.50566;13147.56081;29453.27201;8296.696342
7382;99605.82317;14343.23854;35624.31965;10035.01962
7383;92519.75212;13322.84431;42280.66326;11910.04599
7384;77182.66533;11114.30381;44012.15139;12397.78912
7385;54296.53651;7818.701258;45315.26096;12764.86224
7386;26204.10268;3773.390786;40621.07084;11442.55517
7387;2893.272479;416.6312369;39003.41758;10986.87819
7388;0;0;45599.84811;12845.02764
7389;0;0;50297.03388;14168.17856
7390;0;0;54613.77157;15384.16101
7391;0;0;59652.46192;16803.5104
7392;0;0;66599.38399;18760.38986
7393;0;0;61321.04131;17273.53276
7394;0;0;57645.37361;16238.13341
7395;0;0;55988.77684;15771.48644
7396;0;0;52771.44424;14865.19556
7397;0;0;52130.37425;14684.61246
7398;0;0;47729.75824;13445.00232
7399;0;0;43383.06401;12220.58141
7400;0;0;43520.8641;12259.39834
7401;3788.780995;545.5844633;43664.6555;12299.90296
7402;23545.91486;3390.611739;36630.85946;10318.55196
7403;48067.61326;6921.73631;26343.78296;7420.783933
7404;73939.86389;10647.3404;25663.76946;7229.230834
7405;91302.50566;13147.56081;29453.27201;8296.696342
7406;99605.82317;14343.23854;35624.31965;10035.01962
7407;92519.75212;13322.84431;42280.66326;11910.04599
7408;77182.66533;11114.30381;44012.15139;12397.78912
7409;54296.53651;7818.701258;45315.26096;12764.86224
7410;26204.10268;3773.390786;40621.07084;11442.55517
7411;2893.272479;416.6312369;39003.41758;10986.87819
7412;0;0;45599.84811;12845.02764
7413;0;0;50297.03388;14168.17856
7414;0;0;54613.77157;15384.16101
7415;0;0;59652.46192;16803.5104
7416;0;0;66599.38399;18760.38986
7417;0;0;61321.04131;17273.53276
7418;0;0;57645.37361;16238.13341
7419;0;0;55988.77684;15771.48644
7420;0;0;52771.44424;14865.19556
7421;0;0;52130.37425;14684.61246
7422;0;0;47729.75824;13445.00232
7423;0;0;43383.06401;12220.58141
7424;0;0;43520.8641;12259.39834
7425;3788.780995;545.5844633;43664.6555;12299.90296
7426;23545.91486;3390.611739;36630.85946;10318.55196
7427;48067.61326;6921.73631;26343.78296;7420.783933
7428;73939.86389;10647.3404;25663.76946;7229.230834
7429;91302.50566;13147.56081;29453.27201;8296.696342
7430;99605.82317;14343.23854;35624.31965;10035.01962
7431;92519.75212;13322.84431;42280.66326;11910.04599
7432;77182.66533;11114.30381;44012.15139;12397.78912
7433;54296.53651;7818.701258;45315.26096;12764.86224
7434;26204.10268;3773.390786;40621.07084;11442.55517
7435;2893.272479;416.6312369;39003.41758;10986.87819
7436;0;0;45599.84811;12845.02764
7437;0;0;50297.03388;14168.17856
7438;0;0;54613.77157;15384.16101
7439;0;0;59652.46192;16803.5104
7440;0;0;66599.38399;18760.38986
7441;0;0;61321.04131;17273.53276
7442;0;0;57645.37361;16238.13341
7443;0;0;55988.77684;15771.48644
7444;0;0;52771.44424;14865.19556
7445;0;0;52130.37425;14684.61246
7446;0;0;47729.75824;13445.00232
7447;0;0;43383.06401;12220.58141
7448;0;0;43520.8641;12259.39834
7449;3788.780995;545.5844633;43664.6555;12299.90296
7450;23545.91486;3390.611739;36630.85946;10318.55196
7451;48067.61326;6921.73631;26343.78296;7420.783933
7452;73939.86389;10647.3404;25663.76946;7229.230834
7453;91302.50566;13147.56081;29453.27201;8296.696342
7454;99605.82317;14343.23854;35624.31965;10035.01962
7455;92519.75212;13322.84431;42280.66326;11910.04599
7456;77182.66533;11114.30381;44012.15139;12397.78912
7457;54296.53651;7818.701258;45315.26096;12764.86224
7458;26204.10268;3773.390786;40621.07084;11442.55517
7459;2893.272479;416.6312369;39003.41758;10986.87819
7460;0;0;45599.84811;12845.02764
7461;0;0;50297.03388;14168.17856
7462;0;0;54613.77157;15384.16101
7463;0;0;59652.46192;16803.5104
7464;0;0;66599.38399;18760.38986
7465;0;0;61321.04131;17273.53276
7466;0;0;57645.37361;16238.13341
7467;0;0;55988.77684;15771.48644
7468;0;0;52771.44424;14865.19556
7469;0;0;52130.37425;14684.61246
7470;0;0;47729.75824;13445.00232
7471;0;0;43383.06401;12220.58141
7472;0;0;43520.8641;12259.39834
7473;3788.780995;545.5844633;43664.6555;12299.90296
7474;23545.91486;3390.611739;36630.85946;10318.55196
7475;48067.61326;6921.73631;26343.78296;7420.783933
7476;73939.86389;10647.3404;25663.76946;7229.230834
7477;91302.50566;13147.56081;29453.27201;8296.696342
7478;99605.82317;14343.23854;35624.31965;10035.01962
7479;92519.75212;13322.84431;42280.66326;11910.04599
7480;77182.66533;11114.30381;44012.15139;12397.78912
7481;54296.53651;7818.701258;45315.26096;12764.86224
7482;26204.10268;3773.390786;40621.07084;11442.55517
7483;2893.272479;416.6312369;39003.41758;10986.87819
7484;0;0;45599.84811;12845.02764
7485;0;0;50297.03388;14168.17856
7486;0;0;54613.77157;15384.16101
7487;0;0;59652.46192;16803.5104
7488;0;0;66599.38399;18760.38986
7489;0;0;61321.04131;17273.53276
7490;0;0;57645.37361;16238.13341
7491;0;0;55988.77684;15771.48644
7492;0;0;52771.44424;14865.19556
7493;0;0;52130.37425;14684.61246
7494;0;0;47729.75824;13445.00232
7495;0;0;43383.06401;12220.58141
7496;0;0;43520.8641;12259.39834
7497;3788.780995;545.5844633;43664.6555;12299.90296
7498;23545.91486;3390.611739;36630.85946;10318.55196
7499;48067.61326;6921.73631;26343.78296;7420.783933
7500;73939.86389;10647.3404;25663.76946;7229.230834
7501;91302.50566;13147.56081;29453.27201;8296.696342
7502;99605.82317;14343.23854;35624.31965;10035.01962
7503;92519.75212;13322.84431;42280.66326;11910.04599
7504;77182.66533;11114.30381;44012.15139;12397.78912
7505;54296.53651;7818.701258;45315.26096;12764.86224
7506;26204.10268;3773.390786;40621.07084;11442.55517
7507;2893.272479;416.6312369;39003.41758;10986.87819
7508;0;0;45599.84811;12845.02764
7509;0;0;50297.03388;14168.17856
7510;0;0;54613.77157;15384.16101
7511;0;0;59652.46192;16803.5104
7512;0;0;66599.38399;18760.38986
7513;0;0;61321.04131;17273.53276
7514;0;0;57645.37361;16238.13341
7515;0;0;55988.77684;15771.48644
7516;0;0;52771.44424;14865.19556
7517;0;0;52130.37425;14684.61246
7518;0;0;47729.75824;13445.00232
7519;0;0;43383.06401;12220.58141
7520;0;0;43520.8641;12259.39834
7521;3788.780995;545.5844633;43664.6555;12299.90296
7522;23545.91486;3390.611739;36630.85946;10318.55196
7523;48067.61326;6921.73631;26343.78296;7420.783933
7524;73939.86389;10647.3404;25663.76946;7229.230834
7525;91302.50566;13147.56081;29453.27201;8296.696342
7526;99605.82317;14343.23854;35624.31965;10035.01962
7527;92519.75212;13322.84431;42280.66326;11910.04599
7528;77182.66533;11114.30381;44012.15139;12397.78912
7529;54296.53651;7818.701258;45315.26096;12764.86224
7530;26204.10268;3773.390786;40621.07084;11442.55517
7531;2893.272479;416.6312369;39003.41758;10986.87819
7532;0;0;45599.84811;12845.02764
7533;0;0;50297.03388;14168.17856
7534;0;0;54613.77157;15384.16101
7535;0;0;59652.46192;16803.5104
7536;0;0;66599.38399;18760.38986
7537;0;0;61321.04131;17273.53276
7538;0;0;57645.37361;16238.13341
7539;0;0;55988.77684;15771.48644
7540;0;0;52771.44424;14865.19556
7541;0;0;52130.37425;14684.61246
7542;0;0;47729.75824;13445.00232
7543;0;0;43383.06401;12220.58141
7544;0;0;43520.8641;12259.39834
7545;3788.780995;545.5844633;43664.6555;12299.90296
7546;23545.91486;3390.611739;36630.85946;10318.55196
7547;48067.61326;6921.73631;26343.78296;7420.783933
7548;73939.86389;10647.3404;25663.76946;7229.230834
7549;91302.50566;13147.56081;29453.27201;8296.696342
7550;99605.82317;14343.23854;35624.31965;10035.01962
7551;92519.75212;13322.84431;42280.66326;11910.04599
7552;77182.66533;11114.30381;44012.15139;12397.78912
7553;54296.53651;7818.701258;45315.26096;12764.86224
7554;26204.10268;3773.390786;40621.07084;11442.55517
7555;2893.272479;416.6312369;39003.41758;10986.87819
7556;0;0;45599.84811;12845.02764
7557;0;0;50297.03388;14168.17856
7558;0;0;54613.77157;15384.16101
7559;0;0;59652.46192;16803.5104
7560;0;0;66599.38399;18760.38986
7561;0;0;61321.04131;17273.53276
7562;0;0;57645.37361;16238.13341
7563;0;0;55988.77684;15771.48644
7564;0;0;52771.44424;14865.19556
7565;0;0;52130.37425;14684.61246
7566;0;0;47729.75824;13445.00232
7567;0;0;43383.06401;12220.58141
7568;0;0;43520.8641;12259.39834
7569;3788.780995;545.5844633;43664.6555;12299.90296
7570;23545.91486;3390.611739;36630.85946;10318.55196
7571;48067.61326;6921.73631;26343.78296;7420.783933
7572;73939.86389;10647.3404;25663.76946;7229.230834
7573;91302.50566;13147.56081;29453.27201;8296.696342
7574;99605.82317;14343.23854;35624.31965;10035.01962
7575;92519.75212;13322.84431;42280.66326;11910.04599
7576;77182.66533;11114.30381;44012.15139;12397.78912
7577;54296.53651;7818.701258;45315.26096;12764.86224
7578;26204.10268;3773.390786;40621.07084;11442.55517
7579;2893.272479;416.6312369;39003.41758;10986.87819
7580;0;0;45599.84811;12845.02764
7581;0;0;50297.03388;14168.17856
7582;0;0;54613.77157;15384.16101
7583;0;0;59652.46192;16803.5104
7584;0;0;66599.38399;18760.38986
7585;0;0;61321.04131;17273.53276
7586;0;0;57645.37361;16238.13341
7587;0;0;55988.77684;15771.48644
7588;0;0;52771.44424;14865.19556
7589;0;0;52130.37425;14684.61246
7590;0;0;47729.75824;13445.00232
7591;0;0;43383.06401;12220.58141
7592;0;0;43520.8641;12259.39834
7593;3788.780995;545.5844633;43664.6555;12299.90296
7594;23545.91486;3390.611739;36630.85946;10318.55196
7595;48067.61326;6921.73631;26343.78296;7420.783933
7596;73939.86389;10647.3404;25663.76946;7229.230834
7597;91302.50566;13147.56081;29453.27201;8296.696342
7598;99605.82317;14343.23854;35624.31965;10035.01962
7599;92519.75212;13322.84431;42280.66326;11910.04599
7600;77182.66533;11114.30381;44012.15139;12397.78912
7601;54296.53651;7818.701258;45315.26096;12764.86224
7602;26204.10268;3773.390786;40621.07084;11442.55517
7603;2893.272479;416.6312369;39003.41758;10986.87819
7604;0;0;45599.84811;12845.02764
7605;0;0;50297.03388;14168.17856
7606;0;0;54613.77157;15384.16101
7607;0;0;59652.46192;16803.5104
7608;0;0;66599.38399;18760.38986
7609;0;0;61321.04131;17273.53276
7610;0;0;57645.37361;16238.13341
7611;0;0;55988.77684;15771.48644
7612;0;0;52771.44424;14865.19556
7613;0;0;52130.37425;14684.61246
7614;0;0;47729.75824;13445.00232
7615;0;0;43383.06401;12220.58141
7616;0;0;43520.8641;12259.39834
7617;3788.780995;545.5844633;43664.6555;12299.90296
7618;23545.91486;3390.611739;36630.85946;10318.55196
7619;48067.61326;6921.73631;26343.78296;7420.783933
7620;73939.86389;10647.3404;25663.76946;7229.230834
7621;91302.50566;13147.56081;29453.27201;8296.696342
7622;99605.82317;14343.23854;35624.31965;10035.01962
7623;92519.75212;13322.84431;42280.66326;11910.04599
7624;77182.66533;11114.30381;44012.15139;12397.78912
7625;54296.53651;7818.701258;45315.26096;12764.86224
7626;26204.10268;3773.390786;40621.07084;11442.55517
7627;2893.272479;416.6312369;39003.41758;10986.87819
7628;0;0;45599.84811;12845.02764
7629;0;0;50297.03388;14168.17856
7630;0;0;54613.77157;15384.16101
7631;0;0;59652.46192;16803.5104
7632;0;0;66599.38399;18760.38986
7633;0;0;61321.04131;17273.53276
7634;0;0;57645.37361;16238.13341
7635;0;0;55988.77684;15771.48644
7636;0;0;52771.44424;14865.19556
7637;0;0;52130.37425;14684.61246
7638;0;0;47729.75824;13445.00232
7639;0;0;43383.06401;12220.58141
7640;0;0;43520.8641;12259.39834
7641;3788.780995;545.5844633;43664.6555;12299.90296
7642;23545.91486;3390.611739;36630.85946;10318.55196
7643;48067.61326;6921.73631;26343.78296;7420.783933
7644;73939.86389;10647.3404;25663.76946;7229.230834
7645;91302.50566;13147.56081;29453.27201;8296.696342
7646;99605.82317;14343.23854;35624.31965;10035.01962
7647;92519.75212;13322.84431;42280.66326;11910.04599
7648;77182.66533;11114.30381;44012.15139;12397.78912
7649;54296.53651;7818.701258;45315.26096;12764.86224
7650;26204.10268;3773.390786;40621.07084;11442.55517
7651;2893.272479;416.6312369;39003.41758;10986.87819
7652;0;0;45599.84811;12845.02764
7653;0;0;50297.03388;14168.17856
7654;0;0;54613.77157;15384.16101
7655;0;0;59652.46192;16803.5104
7656;0;0;66599.38399;18760.38986
7657;0;0;61321.04131;17273.53276
7658;0;0;57645.37361;16238.13341
7659;0;0;55988.77684;15771.48644
7660;0;0;52771.44424;14865.19556
7661;0;0;52130.37425;14684.61246
